ds,yhat,yhat_lower,yhat_upper
2023-06-19,2261.1080956605806,1989.744945588655,2510.77759184476
2023-06-20,2237.5203041336226,1969.6197448952596,2498.015158663974
2023-06-21,2205.138012690027,1956.7496336024976,2459.2751959800016
2023-06-22,2249.409040719495,1977.2385726197717,2522.8437720620154
2023-06-23,2232.892172219867,1973.978250208996,2505.8532231678732
2023-06-24,2237.0370496810656,1954.9599694851313,2482.2201794917614
2023-06-25,2199.892133183641,1950.560169385902,2451.722523048125
2023-06-26,2243.324395355735,1976.1439784170109,2521.889220680835
2023-06-27,2224.056578647956,1963.6583500550994,2493.0105304845356
2023-06-28,2197.877489640733,1944.7065947717952,2456.7004148409264
2023-06-29,2259.4379295153344,2013.4474442161775,2525.239990661821
2023-06-30,2235.0986946682683,1973.0278705394521,2502.5655927006255
2023-07-01,2273.8010025512276,2015.4488873357784,2535.7010912166656
2023-07-02,2223.511631755925,1974.9026340438727,2482.699988738306
2023-07-03,2256.836350903145,1970.2379530189553,2527.5954041599825
2023-07-04,2237.239989911408,1973.7967252292033,2508.5445097168063
2023-07-05,2188.9492467530135,1944.1316873600313,2457.4447126112454
2023-07-06,2239.1810205422325,1979.4890413663718,2498.4345907399356
2023-07-07,2258.7187427627064,1978.797419438882,2531.849073654855
2023-07-08,2255.2919934972183,1976.0474289341428,2535.506168947177
2023-07-09,2226.072330963234,1948.3214909360684,2491.25382286083
2023-07-10,2227.1489774710253,1985.8903447082012,2502.9882208995314
2023-07-11,2240.398639067336,1974.5282205110427,2505.4861005471384
2023-07-12,2223.6872633543917,1958.974468450698,2484.6721625435457
2023-07-13,2256.8380047315886,1992.1035827112685,2536.189994259848
2023-07-14,2211.6273100278054,1953.2006560374966,2454.042988845682
2023-07-15,2277.8819201228243,2014.7454092304126,2535.414879696064
2023-07-16,2188.972821172328,1921.695733622505,2461.761677282384
2023-07-17,2253.9450864043715,1995.6355308058976,2519.1828045145116
2023-07-18,2221.5008682785,1967.8579092755042,2495.6158119922043
2023-07-19,2195.340948322071,1913.1820459463702,2450.162490341053
2023-07-20,2269.456748898651,1998.7761331468776,2543.43024621049
2023-07-21,2235.845519556601,1963.1612605201015,2497.173627942015
2023-07-22,2267.1870780189874,2002.73461710696,2509.6699022387484
2023-07-23,2218.785522029012,1952.7736121434098,2491.6098242008197
2023-07-24,2243.7371672370327,1977.3627191018447,2530.5167930308294
2023-07-25,2245.758439275513,1972.6643172743493,2515.358486497974
2023-07-26,2200.6582259007982,1938.760558991108,2482.6217252859547
2023-07-27,2239.9812492960828,1961.7597279323466,2505.344295354329
2023-07-28,2215.7394163979366,1932.8943301813417,2500.821001178477
2023-07-29,2264.023900953271,1978.3712969363119,2539.5400659271318
2023-07-30,2205.7312060489976,1923.432834049216,2469.642474665967
2023-07-31,2234.5133926559706,1973.838029763172,2474.340382126194
