ds,yhat,yhat_lower,yhat_upper
2023-12-24,1688.564138963743,1620.3643976280985,1759.8563016274911
2023-12-25,1674.1239828904772,1610.5189610871557,1751.290906840831
2023-12-26,1670.002796143129,1595.1302296352596,1743.7728961163803
2023-12-27,1662.9624152700874,1595.559711174674,1740.2040382185048
2023-12-28,1677.9102703442973,1607.8764047477468,1758.13837502258
2023-12-29,1672.2896271366942,1600.6572269000947,1744.9721139511437
2023-12-30,1665.5024422837696,1591.4606781300256,1734.5049504143299
2023-12-31,1680.0253452979275,1604.1777770544827,1748.2813253211093
2024-01-01,1672.3928200226342,1602.8175302022626,1747.7234624153534
2024-01-02,1668.875514421388,1599.0234203128061,1744.9498086597832
2024-01-03,1658.3784938784913,1585.5642446501329,1729.445807002802
2024-01-04,1673.447309451028,1603.7777972268855,1743.7982142111816
2024-01-05,1669.4428127174626,1592.1621543416409,1740.2925105366023
2024-01-06,1657.5290289144157,1582.7576160908586,1728.063787332197
2024-01-07,1681.1731603017993,1606.06348549602,1752.2361447918001
2024-01-08,1673.5406350265228,1599.6760006193904,1746.7610699254046
2024-01-09,1670.0233294252296,1598.9253945540784,1742.4574420961117
2024-01-10,1659.526308882402,1590.2143525857462,1732.576735612969
2024-01-11,1674.5951244549237,1600.7339611881016,1745.4785892535463
2024-01-12,1670.5906277212775,1598.5432655697905,1742.1765028695743
2024-01-13,1658.6768439182492,1592.7853924808871,1733.848385771082
2024-01-14,1682.3209753056556,1614.8387856647337,1755.8027696074598
2024-01-15,1674.6884500303738,1602.9456329141758,1754.1292923388908
2024-01-16,1671.1711444290713,1598.807296346109,1743.4595925073447
2024-01-17,1660.674123886237,1588.9564410395924,1733.5925500918245
2024-01-18,1675.7429394587741,1599.8657952889932,1753.4738533721513
2024-01-19,1671.7384427250927,1598.537736100886,1746.2421336093932
2024-01-20,1659.8246589221023,1585.1976526894996,1730.8158843093013
2024-01-21,1683.4687903095432,1608.3658834569849,1756.409271507865
2024-01-22,1675.836265034225,1600.5292193011328,1743.8766770935601
2024-01-23,1672.3189594329363,1603.3708173111665,1745.0465590266251
2024-01-24,1661.821938890071,1588.3924715717417,1731.1763286377745
2024-01-25,1676.8907544626695,1601.9973211149945,1748.1764056535585
2024-01-26,1672.886257728951,1599.0101293432042,1741.4313675115511
2024-01-27,1660.9724739259557,1597.358995954657,1734.472266743904
2024-01-28,1684.6166053133993,1615.395337883511,1761.158867918249
2024-01-29,1676.9840800381137,1603.407468430758,1748.9200525346157
2024-01-30,1673.4667744368012,1601.4589168704792,1749.3055843398188
2024-01-31,1662.9697538939433,1591.195747726766,1729.7971923476164
2024-02-01,1678.03856946641,1598.2899108812687,1748.6416513707225
2024-02-02,1674.0340727328091,1599.0773388801324,1744.6651387290722
2024-02-03,1662.1202889298415,1585.8245592004953,1733.3009654065017
2024-02-04,1685.7644203172094,1615.407376294551,1760.9954597753817
2024-02-05,1678.1318950419611,1604.1083748833446,1749.6152530388372
2024-02-06,1674.614589440643,1596.2328664113409,1745.8829275890469
2024-02-07,1664.1175688978162,1594.3266649892553,1735.3757952335525
2024-02-08,1679.1863844703057,1608.827254806213,1750.6542436987245
2024-02-09,1675.1818877367152,1604.0575306421883,1747.4896040654164
2024-02-10,1663.2681039337274,1597.1193249577477,1735.246430325642
2024-02-11,1686.9122353210814,1615.3859226419745,1755.3967861898889
2024-02-12,1679.2797100458163,1603.7439262520845,1745.9627708669072
2024-02-13,1675.7624044444847,1604.4739805257395,1750.3942948922968
2024-02-14,1665.2653839016514,1594.3418178599886,1736.3146938961806
2024-02-15,1680.334199474156,1609.3293986744034,1752.8906800168809
2024-02-16,1676.3297027405304,1599.648451463953,1749.6149657823576
2024-02-17,1664.4159189375807,1591.0017485697529,1739.1155921449397
2024-02-18,1688.0600503249536,1608.6312045017687,1760.0747382668787
2024-02-19,1680.4275250496632,1610.4344114690205,1754.1327651308156
2024-02-20,1676.910219448382,1604.0533654940498,1747.383386709939
2024-02-21,1666.4131989054863,1591.163288786776,1740.1768514321911
